name,sub,Direction
NME3,AE_WIJYB9_5,-0.0026008449494838715
PCDHA10,AE_WIJYB9_5,-0.002431369386613369
RAB27B,AE_WIJYB9_5,0.00034329795744270086
RNF157,AE_WIJYB9_5,0.002402540296316147
RPL13,AE_WIJYB9_5,-0.07024203985929489
RPL29,AE_WIJYB9_5,-0.023090478032827374
RPL9,AE_WIJYB9_5,-0.009215586818754671
RPLP2,AE_WIJYB9_5,-0.03145598620176315
RPS2,AE_WIJYB9_5,-0.04332917183637619
SNHG5,AE_WIJYB9_5,-0.008698658086359501
SOCS3,AE_WIJYB9_5,-0.022225413471460342
STAC,AE_WIJYB9_5,0.0005787310074083508
SULT1A1,AE_WIJYB9_5,-0.002721714787185192
TMEM229B,AE_WIJYB9_5,0.00097420351812616
USE1,AE_WIJYB9_5,-0.0013119379291310904
WISP2,AE_WIJYB9_5,-0.0019598081707954407
YBX2,AE_WIJYB9_5,-0.00045152561506256467
ZNF483,AE_WIJYB9_5,0.0002420627133687958
ZNF880,AE_WIJYB9_5,0.0008766991086304188
ALPL,AE_WIJYB9_6,-0.0150386244058609
C4orf39,AE_WIJYB9_6,-0.00026379077462479467
ELFN1,AE_WIJYB9_6,-0.001446333946660161
FGF14,AE_WIJYB9_6,-0.000632298004347831
FICD,AE_WIJYB9_6,-0.00041192548815160984
FRAS1,AE_WIJYB9_6,-0.013878912664949894
GALNT5,AE_WIJYB9_6,0.0016510384157299993
GAS7,AE_WIJYB9_6,-0.0030888875480741267
GCM1,AE_WIJYB9_6,-0.000255589751759544
GLT1D1,AE_WIJYB9_6,-0.00025676851510070264
GPLD1,AE_WIJYB9_6,-0.00013439325266517701
HIST1H2BG,AE_WIJYB9_6,-9.816237434279174e-05
HIST1H4H,AE_WIJYB9_6,-0.0008741997880861162
LOC284276,AE_WIJYB9_6,0.00032975818612612784
LOC730101,AE_WIJYB9_6,-0.0015514448750764134
LRAT,AE_WIJYB9_6,-0.00034826577757485216
LRCH2,AE_WIJYB9_6,-0.0009694158216007055
MAGEH1,AE_WIJYB9_6,-0.002628824207931757
MAP2K6,AE_WIJYB9_6,-0.0003655319451354444
MARK1,AE_WIJYB9_6,-0.0006633595330640674
MMRN1,AE_WIJYB9_6,-0.004866046831011772
NCAM2,AE_WIJYB9_6,-0.0001032645013765432
NKD2,AE_WIJYB9_6,-0.0011575936805456875
NPY6R,AE_WIJYB9_6,0.0024492244701832533
PCDH19,AE_WIJYB9_6,-0.00015577075828332454
PCDHA3,AE_WIJYB9_6,-0.0006096987053751945
PDGFRL,AE_WIJYB9_6,-0.000974734197370708
PDZD2,AE_WIJYB9_6,-0.008955813013017178
PEG10,AE_WIJYB9_6,-0.007208924274891616
PON3,AE_WIJYB9_6,-0.0003109472745563835
PPP1R14C,AE_WIJYB9_6,-0.0024708427954465146
SCAND3,AE_WIJYB9_6,-0.0006396897952072322
SEMA3D,AE_WIJYB9_6,-0.0024295358452945948
SERPINA6,AE_WIJYB9_6,-0.0057114153169095525
SLC16A14,AE_WIJYB9_6,-0.0008762612706050278
SLC6A18,AE_WIJYB9_6,-0.006902611814439297
TCF19,AE_WIJYB9_6,-0.0028640867676585913
TMEM108,AE_WIJYB9_6,-0.00017340980411972848
TUBB1,AE_WIJYB9_6,-0.0003503135230857879
WBP2NL,AE_WIJYB9_6,-6.45713516860269e-05
WNK2,AE_WIJYB9_6,-0.0010595998028293252
ZNF676,AE_WIJYB9_6,-0.00024185000802390277
ZNF727,AE_WIJYB9_6,-0.0001814993884181604
AHRR,AE_WIJYB9_7,0.0006603056681342423
CD163L1,AE_WIJYB9_7,0.0014870265731588006
GCLC,AE_WIJYB9_7,0.006298643071204424
GPR82,AE_WIJYB9_7,0.00032196808024309576
KIF20B,AE_WIJYB9_7,0.0016643056878820062
TIPIN,AE_WIJYB9_7,0.0005544767482206224
TP53INP1,AE_WIJYB9_7,0.008097425103187561
UBA5,AE_WIJYB9_7,0.012749231420457365
UBE2Q2P1,AE_WIJYB9_7,0.00016902944480534643
BIN1,AE_WIJYB9_8,-0.013762438669800758
HINT2,AE_WIJYB9_8,-0.002664541359990835
LSS,AE_WIJYB9_8,-0.0046370700001716605
NACC2,AE_WIJYB9_8,-0.0004920557257719338
ZNF843,AE_WIJYB9_8,-0.0001029126942739822
ABCC9,AE_WIJYB9_9,0.006258344277739525
ADAMTS4,AE_WIJYB9_9,0.017340997233986855
AXL,AE_WIJYB9_9,0.017026826739311218
BTBD16,AE_WIJYB9_9,0.0005084932199679315
C14orf176,AE_WIJYB9_9,9.654688619775698e-05
CCDC102B,AE_WIJYB9_9,0.0018429401097819211
CCDC85A,AE_WIJYB9_9,0.0015511611709371211
COL1A2,AE_WIJYB9_9,0.1420491635799408
COL3A1,AE_WIJYB9_9,0.1226632371544838
COL5A3,AE_WIJYB9_9,0.0072403503581881514
CPA4,AE_WIJYB9_9,0.002574952552095056
CPE,AE_WIJYB9_9,0.07233685255050659
CXCR7,AE_WIJYB9_9,0.016759829595685
DLL4,AE_WIJYB9_9,0.021068358793854717
DLX5,AE_WIJYB9_9,0.00038983055856078863
F2R,AE_WIJYB9_9,0.02295924723148346
FABP5,AE_WIJYB9_9,0.0006806942983530463
FHL3,AE_WIJYB9_9,0.002357869874686003
GINS2,AE_WIJYB9_9,0.0009393837535753846
GNG2,AE_WIJYB9_9,0.00422540120780468
HIGD1B,AE_WIJYB9_9,0.0005736933671869338
IL3RA,AE_WIJYB9_9,0.002755905734375119
INHBB,AE_WIJYB9_9,0.020059000700712204
KDELC1,AE_WIJYB9_9,0.0030072811059653763
KGFLP1,AE_WIJYB9_9,-9.778293315321208e-05
KHDC1,AE_WIJYB9_9,0.0001397823798470199
LOC442421,AE_WIJYB9_9,0.00010731632937677205
MEF2C,AE_WIJYB9_9,0.013628500513732432
MEFV,AE_WIJYB9_9,0.0003494108677841723
MMRN1,AE_WIJYB9_9,0.006998449563980103
MSX1,AE_WIJYB9_9,0.0005727678653784096
NRARP,AE_WIJYB9_9,0.00550029193982482
PDGFRL,AE_WIJYB9_9,0.0013568944996222856
PRR16,AE_WIJYB9_9,0.0004349499940872192
RASD2,AE_WIJYB9_9,0.0019368816865608094
RPS2,AE_WIJYB9_9,0.058140330016613014
S100A8,AE_WIJYB9_9,0.0025543465744704012
SLC16A14,AE_WIJYB9_9,0.0011076759546995165
SOX7,AE_WIJYB9_9,0.0032167243771255016
TCF15,AE_WIJYB9_9,0.00021539199224207548
TMEM44,AE_WIJYB9_9,0.003106607822701335
ANKHD1-EIF4EBP3,AE_WIJYB9_10,0.005094631575047971
B3GALT2,AE_WIJYB9_10,0.00029103580163791776
BAP1,AE_WIJYB9_10,0.006538914982229471
C9,AE_WIJYB9_10,0.0002029190945904702
CCDC114,AE_WIJYB9_10,7.561851816717535e-05
CD40LG,AE_WIJYB9_10,0.000308213202515617
CYP46A1,AE_WIJYB9_10,0.0002876773651223629
HELB,AE_WIJYB9_10,0.00017751491395756602
KCNC4,AE_WIJYB9_10,0.0019935218151658773
KIRREL,AE_WIJYB9_10,0.004272399004548788
LAMA3,AE_WIJYB9_10,0.004593333229422568
LRFN5,AE_WIJYB9_10,0.0001522480888525024
MAP1LC3A,AE_WIJYB9_10,0.0020387554541230197
MON1A,AE_WIJYB9_10,0.0005907455342821777
PCDHA6,AE_WIJYB9_10,0.000617432058788836
PLCE1,AE_WIJYB9_10,0.0046316529624164104
PLEKHA8,AE_WIJYB9_10,0.0005314211593940853
SPOCK2,AE_WIJYB9_10,0.025406062602996826
CDK6,AE_WIJYB9_11,0.008288970217108727
CRLF1,AE_WIJYB9_11,0.00104184215888381
FSD1L,AE_WIJYB9_11,0.0005762354121543468
HMGA1,AE_WIJYB9_11,0.0054600932635366925
MCEE,AE_WIJYB9_11,0.000628455076366663
MGAT3,AE_WIJYB9_11,-0.004699627868831158
PARM1,AE_WIJYB9_11,0.016540292650461197
PCDHGA3,AE_WIJYB9_11,0.0003925067139789462
PKHD1L1,AE_WIJYB9_11,0.00035514525370672345
SPATA17,AE_WIJYB9_11,0.00023189101193565875
ACVR2B,AE_WIJYB9_12,-0.0018339456291869285
ADD2,AE_WIJYB9_12,-0.0005563467857427895
ARRDC3,AE_WIJYB9_12,-0.03708140924572945
C1QTNF3,AE_WIJYB9_12,-0.011650384403765202
CPE,AE_WIJYB9_12,-0.060875602066516876
EFEMP1,AE_WIJYB9_12,-0.037165705114603036
FADS1,AE_WIJYB9_12,-0.004540050867944956
HES1,AE_WIJYB9_12,-0.012486380524933338
HOXC8,AE_WIJYB9_12,-0.0008646451751701534
ID2,AE_WIJYB9_12,-0.01846911385655403
IL1RL2,AE_WIJYB9_12,-0.0004861853667534888
IRS2,AE_WIJYB9_12,-0.008805564604699612
JUN,AE_WIJYB9_12,-0.06286146491765976
KGFLP1,AE_WIJYB9_12,-9.443694580113515e-05
MCHR1,AE_WIJYB9_12,-0.004343468230217695
MT1X,AE_WIJYB9_12,-0.018321238458156586
MT3,AE_WIJYB9_12,-0.005192753858864307
PCDHGA5,AE_WIJYB9_12,-0.0004909252165816723
PIK3C2A,AE_WIJYB9_12,-0.011392937041819096
PRSS16,AE_WIJYB9_12,-0.002106020227074623
RNF144A,AE_WIJYB9_12,-0.003590476466342807
SERPINE1,AE_WIJYB9_12,-0.09484563022851944
SIK1,AE_WIJYB9_12,-0.023015595972537998
SLC2A14,AE_WIJYB9_12,-0.0006620800122618675
SLC2A3,AE_WIJYB9_12,-0.034079842269420624
SOCS3,AE_WIJYB9_12,-0.04437857866287232
STC1,AE_WIJYB9_12,-0.039666157215833664
STON1-GTF2A1L,AE_WIJYB9_12,-0.0003104073693975806
TET1,AE_WIJYB9_12,-0.00027687681722454727
WWOX,AE_WIJYB9_12,-0.0014955291990190744
ZBTB16,AE_WIJYB9_12,-0.0032143748831003904
ZNF615,AE_WIJYB9_12,-0.0020316557493060827
ARAP2,AE_9WQTV4_0,0.0032625265885144468
AXL,AE_9WQTV4_0,0.019465459510684013
C7orf49,AE_9WQTV4_0,0.005449223332107067
CORO2A,AE_9WQTV4_0,0.0017366671236231925
DGKA,AE_9WQTV4_0,0.0017356692114844918
DHX37,AE_9WQTV4_0,0.002595673315227032
EFCAB4A,AE_9WQTV4_0,0.0015555152203887699
EPPK1,AE_9WQTV4_0,0.002635706914588809
HAVCR1,AE_9WQTV4_0,0.010528253391385078
HELB,AE_9WQTV4_0,0.00023068051086738706
HIVEP3,AE_9WQTV4_0,0.0012879023561254144
KIF2A,AE_9WQTV4_0,0.00453641964122653
NBPF14,AE_9WQTV4_0,0.002055905293673277
ODZ3,AE_9WQTV4_0,0.001982552697882056
RAB27B,AE_9WQTV4_0,0.00038389989640563726
THBS2,AE_9WQTV4_0,0.027101729065179825
TNFRSF11A,AE_9WQTV4_0,0.00036868973984383047
AHRR,AE_9WQTV4_1,0.00046331033809110517
AK3L1,AE_9WQTV4_1,0.008219020441174505
AOC3,AE_9WQTV4_1,0.013455738313496113
B3GALT2,AE_9WQTV4_1,0.00027094536926597357
C5orf27,AE_9WQTV4_1,-0.005195676814764738
CACHD1,AE_9WQTV4_1,0.0030874989461153746
CAMK2G,AE_9WQTV4_1,0.003100704634562135
CCDC80,AE_9WQTV4_1,0.015121386386454104
COL6A3,AE_9WQTV4_1,0.04062358662486077
CYP46A1,AE_9WQTV4_1,0.00028900313191115856
FRMD1,AE_9WQTV4_1,0.000825210998300463
GATA5,AE_9WQTV4_1,0.00028841770836152136
GPLD1,AE_9WQTV4_1,0.00014525446749757975
KIRREL,AE_9WQTV4_1,0.004036697093397379
LOC90784,AE_9WQTV4_1,0.001116352854296565
LSS,AE_9WQTV4_1,0.003091386752203107
LY6H,AE_9WQTV4_1,0.0003501657047308981
MARK1,AE_9WQTV4_1,0.0009470417280681431
MME,AE_9WQTV4_1,0.04526497051119805
MYOM3,AE_9WQTV4_1,0.011632178910076618
NFASC,AE_9WQTV4_1,0.016395479440689087
PARM1,AE_9WQTV4_1,0.016247469931840897
PCDH19,AE_9WQTV4_1,0.00020061236864421522
PCDHGA1,AE_9WQTV4_1,0.00041296845301985735
PCDHGA3,AE_9WQTV4_1,0.0003311221371404826
PKHD1L1,AE_9WQTV4_1,0.0004065989633090794
PLCE1,AE_9WQTV4_1,0.004738860763609409
SCN7A,AE_9WQTV4_1,0.0005649019149132072
SCUBE3,AE_9WQTV4_1,0.0012607746757566927
SPOCK2,AE_9WQTV4_1,0.02876577153801918
UNC5D,AE_9WQTV4_1,0.0010756127303466199
AHNAK,AE_9WQTV4_2,0.29289183020591736
CCDC85A,AE_9WQTV4_2,0.0018501532031223176
EXOC3,AE_9WQTV4_2,0.014459376223385334
GIT2,AE_9WQTV4_2,0.02643007040023804
HOXD9,AE_9WQTV4_2,0.004217222332954407
IL3RA,AE_9WQTV4_2,0.003219296922907233
MYLK4,AE_9WQTV4_2,0.002733712550252676
PRIMA1,AE_9WQTV4_2,0.013278388418257236
PRKY,AE_9WQTV4_2,0.0008811543812043965
SDC1,AE_9WQTV4_2,0.06061135232448577
THNSL2,AE_9WQTV4_2,0.008339280262589455
VWCE,AE_9WQTV4_2,0.004620792344212532
C16orf13,AE_9WQTV4_3,0.006602407433092594
C16orf59,AE_9WQTV4_3,0.00014698020822834224
C19orf33,AE_9WQTV4_3,0.007550802547484636
C1QTNF3,AE_9WQTV4_3,0.012758171185851095
C21orf63,AE_9WQTV4_3,0.0031914585269987587
EFNA1,AE_9WQTV4_3,0.015713589265942574
EID3,AE_9WQTV4_3,0.00022798680583946407
FAM128B,AE_9WQTV4_3,0.008891291916370392
FAM196B,AE_9WQTV4_3,0.0007918772171251477
GCAT,AE_9WQTV4_3,-0.001548662781715393
GINS2,AE_9WQTV4_3,0.0009536330471746624
HSPA6,AE_9WQTV4_3,0.0011522634886205196
KHDC1,AE_9WQTV4_3,0.00013252168719191104
KIAA1324,AE_9WQTV4_3,0.0005983560695312918
LSR,AE_9WQTV4_3,0.007237939629703759
LY6E,AE_9WQTV4_3,0.060505542904138565
MAP1LC3C,AE_9WQTV4_3,0.00016593716281931847
PCDHB9,AE_9WQTV4_3,0.0015259410720318554
PSMC3IP,AE_9WQTV4_3,0.00033313146559521556
RPP21,AE_9WQTV4_3,0.0011353213340044024
STMN3,AE_9WQTV4_3,0.012793578207492828
USE1,AE_9WQTV4_3,0.001826956169679761
YBX2,AE_9WQTV4_3,0.0006337428349070251
ZNHIT2,AE_9WQTV4_3,0.0008130876231007277
AMIGO1,AE_9WQTV4_4,0.002184828510507941
C11orf93,AE_9WQTV4_4,0.0004911248688586056
C1orf74,AE_9WQTV4_4,0.0002657544100657105
CCL22,AE_9WQTV4_4,0.00043382484000176186
CDK6,AE_9WQTV4_4,0.006239528302103281
CXCL11,AE_9WQTV4_4,0.0016742008738219738
CYP2E1,AE_9WQTV4_4,-0.0006129838293418287
ESPNL,AE_9WQTV4_4,0.00018404604634270072
FAM84A,AE_9WQTV4_4,0.003164151450619101
FRAS1,AE_9WQTV4_4,0.017812389880418774
FRMD4A,AE_9WQTV4_4,0.005000779405236243
GAS7,AE_9WQTV4_4,0.0030571541283279657
ISPD,AE_9WQTV4_4,0.0005389749421738088
KIF20B,AE_9WQTV4_4,0.0010393416741862893
LTB,AE_9WQTV4_4,0.0012057666899636386
MPL,AE_9WQTV4_4,0.00012124489148845896
MT1X,AE_9WQTV4_4,-0.015872089192271233
NAT14,AE_9WQTV4_4,0.0015803184360265732
NCAM2,AE_9WQTV4_4,0.00011688692029565571
PCDHGA5,AE_9WQTV4_4,-0.00040999212069436913
PDZD2,AE_9WQTV4_4,0.011164053343236445
PON3,AE_9WQTV4_4,0.0003472432435955852
PRPH,AE_9WQTV4_4,-0.0006168147083371878
SEMA3D,AE_9WQTV4_4,0.002581293694674969
SH3RF2,AE_9WQTV4_4,0.0009956506546586752
SOCS1,AE_9WQTV4_4,0.0009238118655048313
SULT1A1,AE_9WQTV4_4,0.003551941365003586
TET1,AE_9WQTV4_4,0.0002735800517257303
TNFRSF11A,AE_9WQTV4_4,0.00026723198243416846
ADAMTS12,AE_9WQTV4_5,-0.0008240577299147843
APCDD1L,AE_9WQTV4_5,-0.002996030496433377
BAP1,AE_9WQTV4_5,-0.00513466726988554
C20orf103,AE_9WQTV4_5,-0.00041591472108848393
CLEC11A,AE_9WQTV4_5,-0.0011537011014297605
COL10A1,AE_9WQTV4_5,-0.0009982845513150096
COL22A1,AE_9WQTV4_5,-0.0009159782202914355
COL3A1,AE_9WQTV4_5,-0.1005411222577095
COL5A3,AE_9WQTV4_5,-0.005058202892541885
CYP2C8,AE_9WQTV4_5,0.0009437407716177404
EFEMP1,AE_9WQTV4_5,-0.0319170355796814
EFS,AE_9WQTV4_5,-0.0011824913090094926
F13A1,AE_9WQTV4_5,-0.01199185661971569
FADS1,AE_9WQTV4_5,-0.003617219859734177
GBP1,AE_9WQTV4_5,-0.013271674513816832
GLB1L2,AE_9WQTV4_5,-0.004525624681264162
H19,AE_9WQTV4_5,-0.14463888108730316
HES2,AE_9WQTV4_5,0.0004546525597106666
IFITM1,AE_9WQTV4_5,-0.020253952592611316
IL6,AE_9WQTV4_5,-0.00328447506763041
IRS2,AE_9WQTV4_5,-0.0074567487463355064
KCNC4,AE_9WQTV4_5,-0.0016992897726595402
KDELC1,AE_9WQTV4_5,-0.0023273476399481297
KIRREL,AE_9WQTV4_5,-0.003788264933973551
KLHDC7B,AE_9WQTV4_5,-0.0008053149795159698
LOC400759,AE_9WQTV4_5,-0.00022105482639744878
LPPR4,AE_9WQTV4_5,-0.0007613648776896298
MAGED4B,AE_9WQTV4_5,-0.0014763440703973176
MAGEL2,AE_9WQTV4_5,-0.00016759221034590158
MAP1LC3A,AE_9WQTV4_5,-0.001642678864300251
MCHR1,AE_9WQTV4_5,-0.003946681972593069
MEST,AE_9WQTV4_5,-0.0050786868669092655
MON1A,AE_9WQTV4_5,-0.0004637096426449716
NAGA,AE_9WQTV4_5,-0.004352977965027094
NALCN,AE_9WQTV4_5,-0.0006658518104813992
P2RY14,AE_9WQTV4_5,-0.0006715086055919527
PCOLCE,AE_9WQTV4_5,-0.004670374561101197
PLP2,AE_9WQTV4_5,-0.009970643557608128
POLE4,AE_9WQTV4_5,-0.001399315195158124
PPM1N,AE_9WQTV4_5,-8.274137508124113e-05
PRKY,AE_9WQTV4_5,0.0005542906583286822
S100A8,AE_9WQTV4_5,-0.0022398845758289103
STAC,AE_9WQTV4_5,-0.00045046739978715783
TUBB1,AE_9WQTV4_5,-0.00034599719219841063
ABHD4,AE_9WQTV4_6,0.005382449831813574
C8orf84,AE_9WQTV4_6,0.008537901565432549
CECR7,AE_9WQTV4_6,0.0003954087442252785
CIRBP,AE_9WQTV4_6,0.029795758426189426
DAZ1,AE_9WQTV4_6,-0.0006205137469805777
EPPK1,AE_9WQTV4_6,0.0023697225842624907
HOXC9,AE_9WQTV4_6,0.0007109313155524433
KIAA1409,AE_9WQTV4_6,0.00016504166705999523
KIAA1683,AE_9WQTV4_6,0.0005362415686249733
KIF12,AE_9WQTV4_6,0.008412493392825127
MPL,AE_9WQTV4_6,0.00015021784929558635
PCDHA6,AE_9WQTV4_6,0.0007431755657307804
PCDHB7,AE_9WQTV4_6,0.00142221013084054
PCDHB9,AE_9WQTV4_6,0.0015217550098896027
PCDHGB1,AE_9WQTV4_6,0.0024289602879434824
SORCS2,AE_9WQTV4_6,0.006512484978884458
TMEM51,AE_9WQTV4_6,0.0045921728014945975
TUSC3,AE_9WQTV4_6,0.005762882996350528
UBE2Q2P1,AE_9WQTV4_6,0.00012278159556444734
UBXN10,AE_9WQTV4_6,0.002050301292911172
WFDC2,AE_9WQTV4_6,0.032021120190620415
WWOX,AE_9WQTV4_6,0.0017057263758033516
ZDHHC15,AE_9WQTV4_6,0.0009286510176025332
ZNF793,AE_9WQTV4_6,0.0005953683867119253
ZNF879,AE_9WQTV4_6,0.000415250106016174
ACVR2B,AE_9WQTV4_7,0.0024066332262009387
ELFN1,AE_9WQTV4_7,0.0020618441049009557
LRCH2,AE_9WQTV4_7,0.001246836967766285
MARK1,AE_9WQTV4_7,0.001226463238708675
PCDH19,AE_9WQTV4_7,0.00025873410049825907
PEG10,AE_9WQTV4_7,0.009912475943565369
PIK3C2A,AE_9WQTV4_7,0.014107049442827703
RNF144A,AE_9WQTV4_7,0.005426303483545779
UNC5D,AE_9WQTV4_7,0.001418617321178317
ZNF667,AE_9WQTV4_7,0.0007391463150270282
ZNF676,AE_9WQTV4_7,0.0003928464720956981
ZNF727,AE_9WQTV4_7,0.0002528688928578049
ZNF880,AE_9WQTV4_7,0.0013830153038725257
ALDH8A1,AE_9WQTV4_8,0.012026485987007618
ASL,AE_9WQTV4_8,0.0055445246398448935
BDH2,AE_9WQTV4_8,0.01243103574961424
C12orf72,AE_9WQTV4_8,0.00045983339077793067
C1orf74,AE_9WQTV4_8,0.00040821661241352564
CACHD1,AE_9WQTV4_8,0.002991468878462911
DMGDH,AE_9WQTV4_8,0.017674405127763748
DOLPP1,AE_9WQTV4_8,0.0009706267155706882
DYNLRB2,AE_9WQTV4_8,0.0001609071478014812
GJB1,AE_9WQTV4_8,0.004128692205995321
HOXC8,AE_9WQTV4_8,0.0010935097234323619
KGFLP1,AE_9WQTV4_8,0.0001187588641187176
MAP2K6,AE_9WQTV4_8,0.0006199714262038468
MCEE,AE_9WQTV4_8,0.0006874992395751178
MED12L,AE_9WQTV4_8,0.00012048043572576717
PNPO,AE_9WQTV4_8,0.007447393145412207
RGN,AE_9WQTV4_8,0.004533465020358562
TNNI3K,AE_9WQTV4_8,0.00039633741835132236
TRPM3,AE_9WQTV4_8,0.0030681712087243795
APOL2,AE_9WQTV4_9,0.015497519634664059
APOL4,AE_9WQTV4_9,0.0018000130075961351
ASAH2,AE_9WQTV4_9,8.436408825218678e-05
CD200R1,AE_9WQTV4_9,0.0005325072561390698
CD8B,AE_9WQTV4_9,0.0015501269372180106
DGKG,AE_9WQTV4_9,0.0006785168661735952
EOMES,AE_9WQTV4_9,0.0010371090611442924
EPPK1,AE_9WQTV4_9,0.0020113419741392136
GAS7,AE_9WQTV4_9,0.002838744549080729
GBP1,AE_9WQTV4_9,0.01574108935892582
GBP4,AE_9WQTV4_9,0.021580172702670097
HIVEP3,AE_9WQTV4_9,0.0011056273942813275
HLA-DQA2,AE_9WQTV4_9,0.009718374349176884
ID2,AE_9WQTV4_9,0.01523981336504221
IRF8,AE_9WQTV4_9,0.002839783206582069
KCNC3,AE_9WQTV4_9,0.0023394657764583826
KIAA1324,AE_9WQTV4_9,0.00043843765161000187
KYNU,AE_9WQTV4_9,0.0011295429430902006
LOC100132111,AE_9WQTV4_9,0.00010217550152447076
LOC284276,AE_9WQTV4_9,0.0003486288187559694
LOC284749,AE_9WQTV4_9,0.000628881563898176
MPL,AE_9WQTV4_9,0.00011357260518707336
NACC2,AE_9WQTV4_9,0.000338493031449616
NELL2,AE_9WQTV4_9,0.0005661831819452344
PLCXD2,AE_9WQTV4_9,0.00030073459492996335
SAMD9L,AE_9WQTV4_9,0.008203680627048016
SMAD6,AE_9WQTV4_9,0.0013436094159260392
THNSL2,AE_9WQTV4_9,0.006125335581600666
THPO,AE_9WQTV4_9,0.0005125250900164247
TMEM229B,AE_9WQTV4_9,0.0010133729083463552
TMEM64,AE_9WQTV4_9,0.004007707349956036
TNFRSF9,AE_9WQTV4_9,0.0008323296788148582
TP53INP1,AE_9WQTV4_9,0.005466574337333441
UNC5D,AE_9WQTV4_9,0.0010392816038802266
ZNF804A,AE_9WQTV4_9,0.00021075391850899905
ANKHD1-EIF4EBP3,AE_9WQTV4_10,0.005379188805818558
C6orf192,AE_9WQTV4_10,0.00235713180154562
CCDC19,AE_9WQTV4_10,0.00013981969095766542
FSD1L,AE_9WQTV4_10,0.000627533532679081
IGSF9,AE_9WQTV4_10,0.0003778604441322386
KIAA1804,AE_9WQTV4_10,0.00400379067286849
LRRFIP1,AE_9WQTV4_10,0.017495736479759216
PDE6G,AE_9WQTV4_10,0.0002400905650574714
SNHG3-RCC1,AE_9WQTV4_10,0.0010145041160285473
TTC18,AE_9WQTV4_10,0.0006047794013284148
ZBTB20,AE_9WQTV4_10,0.00038716659764759237
BLVRA,AE_9WQTV4_11,-0.0043605780228972435
C1orf103,AE_9WQTV4_11,-0.0017806946998462079
C7orf25,AE_9WQTV4_11,-0.0012533098924905062
CCDC91,AE_9WQTV4_11,-0.0074430000968277454
CCL4L2,AE_9WQTV4_11,-0.001185415661893785
COL9A2,AE_9WQTV4_11,0.002079349244013429
CXCL11,AE_9WQTV4_11,-0.0018192428397014735
FABP4,AE_9WQTV4_11,-0.0024337414652109146
FGF5,AE_9WQTV4_11,0.000331268209265545
GALNT5,AE_9WQTV4_11,-0.0016501970821991565
GARS,AE_9WQTV4_11,-0.0068472237326204785
GCLC,AE_9WQTV4_11,-0.004112379625439644
GLT1D1,AE_9WQTV4_11,0.00037259465898387134
GPR64,AE_9WQTV4_11,0.008937424048781395
HIST1H4H,AE_9WQTV4_11,0.0009852261282503603
KIF2A,AE_9WQTV4_11,-0.003274044021964073
LRP1B,AE_9WQTV4_11,0.0005940608680248259
MAGED4,AE_9WQTV4_11,0.0005427041323855518
NALCN,AE_9WQTV4_11,0.0006989843095652759
NPY6R,AE_9WQTV4_11,-0.0025861850008368488
NTS,AE_9WQTV4_11,-0.0007881248602643608
P4HA2,AE_9WQTV4_11,-0.012312652543187141
PCDHA3,AE_9WQTV4_11,0.0007457094616256653
PEMT,AE_9WQTV4_11,0.002264327136799693
PMS2L1,AE_9WQTV4_11,-0.000906783330719918
REG1A,AE_9WQTV4_11,-0.02490009553730488
RPL23,AE_9WQTV4_11,-0.03947952017188072
RSL24D1,AE_9WQTV4_11,-0.007990856654942036
S100A1,AE_9WQTV4_11,-0.012794056907296179
SPDYE3,AE_9WQTV4_11,-0.0003746180736925453
STS,AE_9WQTV4_11,-0.006148024927824736
TACR2,AE_9WQTV4_11,-5.9492151194717735e-05
THBS2,AE_9WQTV4_11,-0.01811922714114189
TIPIN,AE_9WQTV4_11,-0.0003124736831523478
TMEM45A,AE_9WQTV4_11,-0.0066253263503313065
TMEM90A,AE_9WQTV4_11,4.954695032211021e-05
WBP2NL,AE_9WQTV4_11,4.885521775577217e-05
XKR9,AE_9WQTV4_11,-0.0001964513648999855
ZNF843,AE_9WQTV4_11,7.413680577883497e-05
MAGEH1,AE_9WQTV4_12,0.0045485817827284345
